trip_id,booking_user_id,pick_up_latitude,pick_up_longitude,drop_off_latitude,drop_off_longitude,pick_up_address,drop_off_address,trip_datetime,passenger_count,date,hour,day_of_week,is_weekend,time_of_day,group_size_from_checked,group_size
732932,578320,30.2894299,-97.7426131,30.2674331,-97.7397601,"the drag, w 25th st, austin, united states, 78705","shakespeare's, east 6th street, austin, tx, usa",2025-09-06 21:43:49,13,2025-09-06,21,Saturday,True,night,2,13
732927,592808,30.2892502,-97.7426257,30.2674331,-97.7397601,"the drag, w 25th st, austin, united states, 78705","shakespeare's, east 6th street, austin, tx, usa",2025-09-06 21:36:19,11,2025-09-06,21,Saturday,True,night,2,11
732926,590994,30.2894329,-97.7426305,30.2674331,-97.7397601,"the drag, w 25th st, austin, united states, 78705","shakespeare's, east 6th street, austin, tx, usa",2025-09-06 21:30:40,11,2025-09-06,21,Saturday,True,night,4,11
732925,583282,30.2895189,-97.7425776,30.2674331,-97.7397601,"the drag, nueces st, austin, united states, 78705","shakespeare's, east 6th street, austin, tx, usa",2025-09-06 21:36:21,12,2025-09-06,21,Saturday,True,night,3,12
732919,579460,30.2893732,-97.7426659,30.2674331,-97.7397601,"the drag, w 25th st, austin, united states, 78705","shakespeare's, east 6th street, austin, tx, usa",2025-09-06 21:34:55,14,2025-09-06,21,Saturday,True,night,4,14
732916,582104,30.2893776,-97.7425436,30.2674331,-97.7397601,"the drag, san antonio st, austin, united states, 78705","shakespeare's, east 6th street, austin, tx, usa",2025-09-06 21:32:53,14,2025-09-06,21,Saturday,True,night,2,14
732915,584459,30.2892624,-97.7425892,30.2674331,-97.7397601,"the drag, w 25th st, austin, united states, 78705","shakespeare's, east 6th street, austin, tx, usa",2025-09-06 21:33:26,11,2025-09-06,21,Saturday,True,night,6,11
732913,581961,30.2893111,-97.7430442,30.2674331,-97.7397601,"the drag, nueces st, austin, united states, 78705","shakespeare's, east 6th street, austin, tx, usa",2025-09-06 21:32:45,8,2025-09-06,21,Saturday,True,night,2,8
732908,239511,30.2894943,-97.742551,30.2674331,-97.7397601,"the drag, san antonio st, austin, united states, 78705","shakespeare's, east 6th street, austin, tx, usa",2025-09-06 21:34:07,14,2025-09-06,21,Saturday,True,night,9,14
732905,344549,30.2894193,-97.7426557,30.2674331,-97.7397601,"the drag, nueces st, austin, united states, 78705","shakespeare's, east 6th street, austin, tx, usa",2025-09-06 21:30:22,14,2025-09-06,21,Saturday,True,night,2,14
732893,408353,30.2894002,-97.7425367,30.2674331,-97.7397601,"the drag, san antonio st, austin, united states, 78705","shakespeare's, east 6th street, austin, tx, usa",2025-09-06 21:26:15,10,2025-09-06,21,Saturday,True,night,4,10
732887,100402,30.5317275,-97.673898,30.2641192,-97.7292582,"willowbend estates, willow bend dr, round rock, united states, 78664","the lucky duck, east 6th street, austin, tx, usa",2025-09-06 21:51:35,8,2025-09-06,21,Saturday,True,night,1,8
732883,596030,30.2788902,-97.6931383,30.3363069,-97.7210294,"mlk, deloney st, austin, united states, 78721","6808 north lamar boulevard, austin, tx, usa",2025-09-06 21:33:49,9,2025-09-06,21,Saturday,True,night,1,9
732875,346315,30.2529807,-97.7023199,30.2778835,-97.772559,"govalle, e fifth st, austin, united states, 78702","deep eddy cabaret, lake austin boulevard, austin, tx, usa",2025-09-06 21:35:00,8,2025-09-06,21,Saturday,True,night,1,8
732869,335911,30.2894818,-97.7428743,30.2674331,-97.7397601,"the drag, nueces st, austin, united states, 78705","shakespeare's, east 6th street, austin, tx, usa",2025-09-06 21:29:07,13,2025-09-06,21,Saturday,True,night,11,13
732866,318509,30.2522778,-97.7014033,30.2633219,-97.7277282,"govalle, e cesar chavez st, austin, united states, 78702","mother's ruin, east 6th street, austin, tx, usa",2025-09-06 21:23:49,9,2025-09-06,21,Saturday,True,night,6,9
732861,584460,30.289388,-97.7426246,30.2674331,-97.7397601,"the drag, w 25th st, austin, united states, 78705","shakespeare's, east 6th street, austin, tx, usa",2025-09-06 21:24:27,13,2025-09-06,21,Saturday,True,night,2,13
732858,185201,30.2968133,-97.6586046,30.2852936,-97.7432677,"mlk-183, loyola ln, austin, united states, 78723","icon at austin, san antonio street, austin, tx, usa",2025-09-06 21:39:54,14,2025-09-06,21,Saturday,True,night,10,14
732855,187918,30.29681,-97.6585727,30.2881702,-97.7443584,"mlk-183, loyola ln, austin, united states, 78723","yugo austin rio, west 24th street, austin, tx, usa",2025-09-06 21:40:10,14,2025-09-06,21,Saturday,True,night,11,14
732850,181230,30.2968564,-97.6587372,30.2838011,-97.7442647,"mlk-183, loyola ln, austin, united states, 78723","torre student living, nueces street, austin, tx, usa",2025-09-06 21:46:34,14,2025-09-06,21,Saturday,True,night,9,14
732849,594294,30.2971267,-97.6580747,30.2873853,-97.7424943,"austin rugby club, loyola lane, austin, tx, usa","the castilian, san antonio street, austin, tx, usa",2025-09-06 21:39:28,14,2025-09-06,21,Saturday,True,night,6,14
732845,598133,30.3642723,-97.7925146,30.1805938,-97.6863795,"6500 champion grandview way, austin, tx, usa","the concourse project, burleson road, austin, tx, usa",2025-09-06 21:36:23,10,2025-09-06,21,Saturday,True,night,2,10
732844,509353,30.2763554,-97.706371,30.270302,-97.7485023,"east austin, e 12th st, austin, united states, 78702","beez kneez, nueces street, austin, tx, usa",2025-09-06 21:32:16,9,2025-09-06,21,Saturday,True,night,1,9
732842,332052,30.5725299,-97.6029801,30.2703689,-97.7503908,"siena, bellissima way, round rock, united states, 78665","green light social, west 6th street, austin, tx, usa",2025-09-06 22:00:31,11,2025-09-06,22,Saturday,True,night,9,11
732839,185041,30.2878344,-97.7445448,30.2677886,-97.7462773,"the drag, rio grande st, austin, united states, 78705","the roosevelt room, west 5th street, austin, tx, usa",2025-09-06 21:20:42,10,2025-09-06,21,Saturday,True,night,9,10
732836,72562,30.296753,-97.6585467,30.2818466,-97.7435691,"mlk-183, loyola ln, austin, united states, 78723","p. terry's burger stand, west martin luther king junior boulevard, austin, tx, usa",2025-09-06 21:48:56,8,2025-09-06,21,Saturday,True,night,7,8
732834,592815,30.2894572,-97.7425471,30.2674331,-97.7397601,"the drag, san antonio st, austin, united states, 78705","shakespeare's, east 6th street, austin, tx, usa",2025-09-06 21:23:42,7,2025-09-06,21,Saturday,True,night,1,7
732830,225027,30.2448819,-97.7622598,30.2975988,-97.7775842,"bouldin creek, w live oak st, austin, united states, 78704","1901 robinhood trail, austin, tx, usa",2025-09-06 21:31:07,7,2025-09-06,21,Saturday,True,night,6,7
732828,585740,30.2967186,-97.6584247,30.2852936,-97.7432677,"mlk-183, loyola ln, austin, united states, 78723","2200 san antonio street, austin, tx, usa",2025-09-06 21:40:05,13,2025-09-06,21,Saturday,True,night,5,13
732823,115580,30.2967526,-97.6583444,30.2876707,-97.7444924,"mlk-183, loyola ln, austin, united states, 78723","villas on 24th, rio grande street, austin, tx, usa",2025-09-06 21:19:06,14,2025-09-06,21,Saturday,True,night,11,14
732821,74246,30.2968574,-97.6585083,30.2878405,-97.7451265,"mlk-183, loyola ln, austin, estados unidos da am茅rica, 78723","union on 24th, west 24th street, austin, tx, eua",2025-09-06 21:36:03,10,2025-09-06,21,Saturday,True,night,6,10
732818,49858,30.2335055,-97.7379567,30.2593354,-97.7463655,"east riverside, e oltorf st, austin, united states, 78741","yeti, south congress avenue, austin, tx, usa",2025-09-06 21:19:24,11,2025-09-06,21,Saturday,True,night,5,11
732810,427446,30.3318208,-97.9223656,30.270302,-97.7485023,"travis northwest, terjo ln, austin, united states, 78732","beez kneez, nueces street, austin, tx, usa",2025-09-06 21:40:40,14,2025-09-06,21,Saturday,True,night,11,14
732801,598292,30.24531,-97.7791057,30.2674455,-97.7395692,"south lamar, s lamar blvd, austin, united states, 78704","comedy mothership, east 6th street, austin, tx, usa",2025-09-06 21:26:20,8,2025-09-06,21,Saturday,True,night,1,8
732800,86880,30.2451141,-97.7793938,30.2870344,-97.7497803,"south lamar, s lamar blvd, austin, united states, 78704","2218 leon street, austin, tx, usa",2025-09-06 21:18:50,14,2025-09-06,21,Saturday,True,night,10,14
732799,6836,30.245273,-97.7795402,30.2519247,-97.7468691,"south lamar, s lamar blvd, austin, united states, 78704","hotel saint cecilia, academy drive, austin, tx, usa",2025-09-06 21:17:56,8,2025-09-06,21,Saturday,True,night,5,8
732797,73262,30.304326,-97.7262089,30.2915304,-97.7413923,"hancock, duval st, austin, united states, 78751","mockingbird saloon, guadalupe street, austin, tx, usa",2025-09-06 21:20:44,14,2025-09-06,21,Saturday,True,night,14,14
732793,521610,30.2752313,-97.7156692,30.2395789,-97.7280066,"chestnut, chestnut ave, austin, united states, 78702","emo's austin, east riverside drive, austin, tx, usa",2025-09-06 21:15:56,8,2025-09-06,21,Saturday,True,night,4,8
732792,582054,30.3428059,-97.6990795,30.267576,-97.740077,"georgian acres, n ih-35 service rd, austin, united states, 78753","wild greg's saloon austin, east 6th street, austin, tx, usa",2025-09-06 21:27:41,12,2025-09-06,21,Saturday,True,night,7,12
732788,597207,30.2409658,-97.7851589,30.2672795,-97.7406136,"south lamar, s lamar blvd, austin, united states, 78704","darwin's piano bar, east 6th street, austin, tx, usa",2025-09-06 21:15:32,11,2025-09-06,21,Saturday,True,night,1,11
732786,328664,30.296836,-97.6587598,30.2852936,-97.7432677,"mlk-183, loyola ln, austin, united states, 78723","icon at austin, san antonio street, austin, tx, usa",2025-09-06 21:28:37,12,2025-09-06,21,Saturday,True,night,11,12
732784,117297,30.2876707,-97.7444924,30.2698575,-97.7505414,"villas on 24th, rio grande street, austin, tx, usa","revenge, west avenue, austin, tx, usa",2025-09-06 21:11:07,10,2025-09-06,21,Saturday,True,night,8,10
732779,342061,30.2968655,-97.6584774,30.2858573,-97.7441105,"mlk-183, loyola ln, austin, united states, 78723","rise at west campus, nueces street, austin, tx, usa",2025-09-06 21:16:26,14,2025-09-06,21,Saturday,True,night,8,14
732771,596031,30.3516018,-97.7230643,30.266615,-97.7386345,"crestview, woodrow ave, austin, united states, 78757","pete's dueling piano bar, east 6th street, austin, tx, usa",2025-09-06 21:18:37,10,2025-09-06,21,Saturday,True,night,8,10
732766,326057,30.2696805,-97.77302,30.235975,-97.7370659,"barton hills, barton springs rd, austin, united states, 78746","1701 mariposa drive, austin, tx, usa",2025-09-06 21:17:00,13,2025-09-06,21,Saturday,True,night,3,13
732760,77539,30.2967476,-97.6585311,30.2708138,-97.733868,"mlk-183, loyola ln, austin, united states, 78723","alexan waterloo, east 11th street, austin, tx, usa",2025-09-06 21:05:49,11,2025-09-06,21,Saturday,True,night,6,11
732759,84919,30.251352,-97.7022045,30.2650779,-97.7286906,"govalle, e cesar chavez st, austin, united states, 78702","the flower shop austin, east 7th street, austin, tx, usa",2025-09-06 21:10:48,9,2025-09-06,21,Saturday,True,night,9,9
732751,597690,30.2669937,-97.7384975,30.252597,-97.7882109,"sixth street, e 6th st, austin, united states, 78701","2102 matterhorn lane, austin, tx, usa",2025-09-06 21:13:59,11,2025-09-06,21,Saturday,True,night,1,11
732749,57914,30.2914052,-97.7422319,30.2822284,-97.7431449,"west campus, w 27th st, austin, united states, 78705","the otis hotel austin, autograph collection, san antonio street, austin, tx, usa",2025-09-06 21:07:51,7,2025-09-06,21,Saturday,True,night,7,7
732747,109153,30.2702463,-97.7484874,30.2639124,-97.729725,"market district, nueces st, austin, united states, 78701","inn cahoots, east 6th street, austin, tx, usa",2025-09-06 21:05:25,12,2025-09-06,21,Saturday,True,night,9,12
732745,117025,30.2283686,-97.7669736,30.2672528,-97.7391028,"dawson, post road dr, austin, united states, 78704","chupacabra cantina, east 6th street, austin, tx, usa",2025-09-06 21:14:25,7,2025-09-06,21,Saturday,True,night,1,7
732736,295453,30.4761651,-97.6282615,30.2667535,-97.7386733,"504 springbrook road, pflugerville, tx, usa","voodoo room, east 6th street, austin, tx, usa",2025-09-06 21:29:38,6,2025-09-06,21,Saturday,True,night,1,6
732735,393335,30.2861048,-97.7450859,30.293996,-97.742344,"west campus, rio grande st, austin, united states, 78705","dirty martin's place, guadalupe street, austin, tx, usa",2025-09-06 21:02:35,10,2025-09-06,21,Saturday,True,night,10,10
732734,287651,30.2535017,-97.7476871,30.2665701,-97.74537,"south congress, s congress ave, austin, united states, 78704","oilcan harry鈥檚, west 4th street, austin, tx, usa",2025-09-06 21:07:27,10,2025-09-06,21,Saturday,True,night,1,10
732733,177505,30.284996,-97.7447962,30.2513081,-97.7545633,"villas on rio, rio grande street, austin, tx, usa","el mercado, south 1st street, austin, tx, usa",2025-09-06 21:04:28,13,2025-09-06,21,Saturday,True,night,12,13
732726,123580,30.2479956,-97.7686933,30.2563966,-97.7477873,"zilker, s lamar blvd, austin, united states, 78704","ego's, south congress avenue, austin, tx, usa",2025-09-06 21:02:40,8,2025-09-06,21,Saturday,True,night,5,8
732718,185021,30.2963169,-97.6580289,30.2841004,-97.7433144,"mlk-183, loyola ln, austin, united states, 78723","ion austin, san antonio street, austin, tx, usa",2025-09-06 21:06:20,6,2025-09-06,21,Saturday,True,night,6,6
732715,326496,30.2672473,-97.7438784,30.2563966,-97.7477873,"warehouse district, w 5th st, austin, united states, 78701","ego's, south congress avenue, austin, tx, usa",2025-09-06 21:00:07,7,2025-09-06,21,Saturday,True,night,5,7
732710,200450,30.3086682,-97.7515376,30.3005406,-97.7724779,"rosedale, jefferson st, austin, united states, 78731","2500 tarryhill place, austin, tx, usa",2025-09-06 21:02:54,6,2025-09-06,21,Saturday,True,night,4,6
732706,161194,30.2967091,-97.7418191,30.2513081,-97.7545633,"north university, guadalupe st, austin, united states, 78705","el mercado, south 1st street, austin, tx, usa",2025-09-06 20:59:33,14,2025-09-06,20,Saturday,True,evening,13,14
732704,181297,30.2968005,-97.6585179,30.2852936,-97.7432677,"mlk-183, loyola ln, austin, united states, 78723","icon at austin, san antonio street, austin, tx, usa",2025-09-06 21:05:20,10,2025-09-06,21,Saturday,True,night,6,10
732688,277210,30.2968288,-97.6587276,30.2847095,-97.7434527,"mlk-183, loyola ln, austin, united states, 78723","the callaway house austin, west 22nd street, austin, tx, usa",2025-09-06 20:52:31,10,2025-09-06,20,Saturday,True,evening,8,10
732675,436831,30.3089401,-97.7846684,30.2838929,-97.788809,"prentice ln, austin, united states, 78746","6 sugar shack drive, west lake hills, tx, usa",2025-09-06 20:57:46,14,2025-09-06,20,Saturday,True,evening,10,14
732663,584124,30.2851554,-97.7435941,30.293996,-97.742344,"west campus, w 22nd st, austin, united states, 78705","dirty martin's place, guadalupe street, austin, tx, usa",2025-09-06 20:48:25,9,2025-09-06,20,Saturday,True,evening,9,9
732651,71028,30.2645884,-97.7317108,30.3002171,-97.7544328,"east end, e 6th st, austin, united states, 78702","1603 mohle drive, austin, tx, usa",2025-09-06 20:57:20,7,2025-09-06,20,Saturday,True,evening,1,7
732650,335753,30.2677658,-97.7509525,30.290249,-97.7431147,"market district, west ave, austin, united states, 78701","2513 seton avenue, austin, tx, usa",2025-09-06 20:52:51,11,2025-09-06,20,Saturday,True,evening,10,11
732647,146495,30.2453121,-97.7794789,30.2876707,-97.7444924,"south lamar, s lamar blvd, austin, united states, 78704","villas on 24th, rio grande street, austin, tx, usa",2025-09-06 20:51:41,12,2025-09-06,20,Saturday,True,evening,8,12
732629,255340,30.2452662,-97.7793072,30.2547439,-97.7626404,"south lamar, s lamar blvd, austin, united states, 78704","maudie's too, south lamar boulevard, austin, tx, usa",2025-09-06 20:41:00,11,2025-09-06,20,Saturday,True,evening,7,11
732625,78875,30.3720918,-97.9154593,30.1805938,-97.6863795,"2205 big horn drive, austin, tx, usa","the concourse project, burleson road, austin, tx, usa",2025-09-06 20:52:36,9,2025-09-06,20,Saturday,True,evening,1,9
732623,458979,30.2619301,-97.7226179,30.2756426,-97.7070282,"east end, e 6th st, austin, united states, 78702","cork & screw, east 12th street, austin, tx, usa",2025-09-06 20:41:30,12,2025-09-06,20,Saturday,True,evening,1,12
732617,45013,30.2451899,-97.7796097,30.2864498,-97.7516104,"south lamar, s lamar blvd, austin, united states, 78704","1205 west 22 1/2 street, austin, tx, usa",2025-09-06 20:37:19,9,2025-09-06,20,Saturday,True,evening,7,9
732611,20346,30.297883,-97.7307853,30.269597,-97.739795,"north university, duval st, austin, united states, 78705","806 san jacinto blvd, austin, tx 78701, usa",2025-09-06 20:38:46,13,2025-09-06,20,Saturday,True,evening,11,13
732610,69936,30.26999,-97.7505316,30.2569503,-97.7233886,"market district, w 6th st, austin, united states, 78701","high noon, east cesar chavez street, austin, tx, usa",2025-09-06 20:49:15,14,2025-09-06,20,Saturday,True,evening,1,14
732593,54082,30.2746412,-97.7648839,30.3747965,-97.7736545,"clarksville, w 5th st, austin, united states, 78703","5203 rico cove, austin, tx, usa",2025-09-06 20:37:36,14,2025-09-06,20,Saturday,True,evening,1,14
732592,200401,30.3085354,-97.7514763,30.2667343,-97.8134987,"rosedale, jefferson st, austin, united states, 78731","2020 cueva de oro cove, austin, tx, usa",2025-09-06 20:29:22,14,2025-09-06,20,Saturday,True,evening,1,14
732589,134275,30.2878726,-97.7442856,30.293996,-97.742344,"the drag, w 24th st, austin, united states, 78705","dirty martin's place, guadalupe street, austin, tx, usa",2025-09-06 20:29:48,9,2025-09-06,20,Saturday,True,evening,9,9
