trip_id,user_id,age
729530,83893,21.0
729530,132965,21.0
729530,73994,21.0
729542,97304,25.0
729542,82735,26.0
729542,131699,21.0
729542,98129,16.0
729512,304501,33.0
729557,100378,21.0
729557,289982,22.0
729557,593143,20.0
729557,222727,20.0
729557,593754,20.0
729557,595106,19.0
729557,595109,20.0
729557,365162,19.0
729557,595098,19.0
729557,446499,20.0
729557,594291,18.0
729551,335143,20.0
729551,257971,20.0
729551,258193,20.0
729551,324554,19.0
729551,330038,19.0
729551,257970,19.0
729551,349519,19.0
729551,258762,19.0
729551,329858,19.0
729551,329861,19.0
729551,329863,19.0
729563,331453,19.0
729563,447928,18.0
729563,447792,18.0
729563,442868,18.0
729563,522016,18.0
729563,448276,18.0
729563,517876,18.0
729564,448882,18.0
729563,449216,18.0
729564,571063,22.0
729563,447692,25.0
729564,449143,18.0
729564,335655,18.0
729564,582951,18.0
729563,447916,24.0
729564,548282,18.0
729564,585615,19.0
729564,584033,21.0
729564,585619,18.0
729564,447793,18.0
729565,594146,31.0
729565,594144,31.0
729565,594167,31.0
729522,211436,28.0
729565,176481,33.0
729565,230059,33.0
729565,278390,35.0
729565,481778,31.0
729572,465146,18.0
729565,278394,36.0
729572,517851,18.0
729572,275017,18.0
729572,161009,23.0
729572,449915,21.0
729568,117595,20.0
729572,517850,17.0
729568,198178,30.0
729568,190834,20.0
729568,118024,20.0
729572,571262,18.0
729558,46337,21.0
729572,447715,18.0
729559,330781,19.0
729572,449890,18.0
729559,333287,19.0
729572,177469,19.0
729572,586923,9.0
729559,329609,19.0
729559,255367,20.0
729559,343837,19.0
729568,179900,20.0
729569,257840,19.0
729569,329857,22.0
729569,330037,19.0
729569,321932,18.0
729558,71134,21.0
729565,594190,30.0
729570,583801,18.0
729559,336548,19.0
729558,71623,21.0
729558,61367,21.0
729565,594195,32.0
729558,63665,21.0
729558,98709,79.0
729569,257846,19.0
729568,184053,20.0
729565,163107,34.0
729570,584015,18.0
729570,585197,20.0
729570,584261,18.0
729570,584851,19.0
729570,585642,19.0
729570,575003,18.0
729569,258564,19.0
729569,330746,23.0
729569,258194,23.0
729569,258192,19.0
729576,258212,19.0
729576,342984,19.0
729576,436039,19.0
729491,251990,27.0
729576,221464,24.0
729576,329670,19.0
729576,343092,19.0
729576,330557,20.0
729491,394346,26.0
729576,258387,19.0
729576,258195,19.0
729576,304631,19.0
729576,332064,19.0
729592,330036,19.0
729592,322506,18.0
729592,323768,22.0
729592,329671,1.0
729592,323766,19.0
729592,329862,19.0
729592,330747,22.0
729601,183749,20.0
729601,182915,20.0
729601,183818,20.0
729595,553226,40.0
729601,183799,20.0
729586,128739,21.0
729586,111817,24.0
729586,255453,23.0
729587,60956,36.0
729583,111658,21.0
729586,57914,25.0
729586,89088,21.0
729586,89113,21.0
729586,120749,20.0
729583,193263,20.0
729586,111698,20.0
729583,193265,20.0
729583,225553,2.0
729610,135023,21.0
729583,97826,25.0
729583,182913,20.0
729583,182912,20.0
729610,595383,22.0
729583,111125,20.0
729610,85744,21.0
729583,111663,20.0
729610,233546,22.0
729610,135021,21.0
729610,595387,21.0
729583,117802,23.0
729583,245783,20.0
729617,283389,19.0
729617,583874,18.0
729617,444291,20.0
729617,590859,18.0
729617,583449,18.0
729617,533937,17.0
729617,365958,18.0
729617,583643,18.0
729617,491781,18.0
729617,582311,18.0
729617,448886,18.0
729617,584047,21.0
729599,594707,24.0
729616,217785,20.0
729616,200290,20.0
729616,187450,20.0
729616,215541,20.0
729616,79374,21.0
729616,209218,20.0
729616,58202,21.0
729616,71097,21.0
729624,446884,17.0
729624,584040,18.0
729601,189358,20.0
729624,446678,18.0
729624,448016,28.0
729624,579259,17.0
729624,529491,18.0
729624,449146,18.0
729619,314223,25.0
729619,314217,24.0
729619,321128,24.0
729606,223658,24.0
729606,197914,20.0
729606,227536,20.0
729606,231887,19.0
729606,255477,19.0
729606,227573,25.0
729606,124521,22.0
729606,143303,20.0
729578,585026,25.0
729491,394352,36.0
729638,437782,18.0
729638,161195,25.0
729638,159688,25.0
729638,444043,18.0
729638,529492,19.0
729638,212426,18.0
729638,354569,21.0
729618,168131,25.0
729638,448018,18.0
729618,593765,26.0
729618,314395,26.0
729638,447661,18.0
729638,524018,
729618,318614,26.0
729618,595040,27.0
729638,448001,18.0
729638,444038,18.0
729618,595653,25.0
729618,595655,23.0
729632,594974,34.0
729642,384709,38.0
729642,187347,23.0
729642,364847,25.0
729642,393335,18.0
729642,369044,18.0
729642,295541,19.0
729618,595004,27.0
729618,595652,25.0
729618,176555,25.0
729656,328830,19.0
729656,255340,19.0
729656,328832,19.0
729656,141093,19.0
729656,328921,19.0
729656,249646,19.0
729656,83751,19.0
729642,248579,18.0
729618,595672,24.0
729656,234281,20.0
729642,203407,22.0
729642,203810,20.0
729656,230186,28.0
729656,134958,19.0
729656,131211,24.0
729634,20834,
729652,48360,24.0
729634,20748,
729634,27470,
729634,56138,24.0
729679,97363,29.0
729679,66678,24.0
729679,595691,29.0
729679,72914,30.0
729679,595687,32.0
729679,56301,28.0
729679,595685,32.0
729621,568648,27.0
729685,222027,20.0
729685,208777,20.0
729685,227919,21.0
729685,197225,23.0
729685,195531,21.0
729685,331596,23.0
729690,56091,21.0
729690,25679,
729690,75965,21.0
729690,34022,21.0
729685,41917,25.0
729690,45027,21.0
729690,45354,21.0
729690,71053,21.0
729674,470058,24.0
729663,529626,38.0
729643,594552,28.0
729674,595213,33.0
729674,88619,23.0
729674,192621,21.0
729674,269825,24.0
729670,39364,29.0
729674,12990,
729670,74518,28.0
729674,47455,24.0
729674,595214,29.0
729670,50445,27.0
729674,595036,28.0
729670,74597,30.0
729670,74590,28.0
729731,316501,18.0
729731,499574,18.0
729731,430206,18.0
729731,465408,18.0
729731,168445,25.0
729731,441782,18.0
729731,429739,19.0
729670,74593,28.0
729670,2595,
729731,442630,24.0
729714,229739,13.0
729714,192585,20.0
729716,248616,21.0
729714,200982,20.0
729716,146773,21.0
729716,133742,22.0
729716,90785,21.0
729716,115906,21.0
729714,343219,20.0
729714,252801,20.0
729734,244321,23.0
729734,455428,18.0
729734,585720,18.0
729734,551666,18.0
729716,179986,20.0
729734,453384,24.0
729729,144621,27.0
729729,595704,28.0
729729,483448,24.0
729729,595710,3.0
729729,232105,32.0
729729,156153,33.0
729713,78875,33.0
729751,209319,22.0
729751,85594,21.0
729751,270146,29.0
729751,161821,24.0
729751,84063,24.0
729751,417801,20.0
729751,107517,20.0
729751,141498,21.0
729764,594974,34.0
729658,400587,19.0
729658,595647,19.0
729658,595645,18.0
729658,407434,19.0
729800,329593,16.0
729800,278585,25.0
729800,278513,19.0
729800,310952,20.0
729800,332645,19.0
729800,328886,19.0
729800,243882,24.0
729798,97573,31.0
729798,68914,28.0
729849,170520,54.0
729821,44650,26.0
729821,29824,27.0
729821,82947,30.0
729821,160902,31.0
729828,444028,18.0
729828,374605,18.0
729828,353191,18.0
729828,489166,19.0
729828,399788,22.0
729828,444192,0.0
729828,223168,22.0
729828,443982,27.0
729828,547086,18.0
729828,443976,19.0
729821,166621,29.0
729821,160897,29.0
729828,285323,18.0
729821,45006,28.0
729821,29856,27.0
729821,56243,31.0
729821,5758,
729821,56237,30.0
729828,424798,18.0
729828,444037,18.0
729828,347065,19.0
729841,595221,39.0
729890,74534,21.0
729884,510731,39.0
729890,76452,21.0
729890,61159,21.0
729890,71082,21.0
729890,73303,21.0
729890,70831,21.0
729865,594596,44.0
729890,134453,22.0
729890,60409,24.0
729890,81543,20.0
729890,59098,21.0
729899,593720,24.0
729899,179422,24.0
729899,593312,24.0
729899,593315,25.0
729899,593227,25.0
729899,593737,24.0
729899,592833,24.0
729899,593223,24.0
729872,595264,30.0
729891,255220,19.0
729891,277731,19.0
729891,343837,19.0
729891,336548,19.0
729891,329609,19.0
729891,328835,19.0
729891,432239,21.0
729891,333287,19.0
729891,330781,19.0
729919,148260,21.0
729893,32213,23.0
729919,165524,20.0
729919,174191,20.0
729919,153070,21.0
729893,54070,20.0
729893,481727,23.0
729919,39456,24.0
729919,83105,21.0
729893,37788,25.0
729919,141139,20.0
729893,29731,25.0
729946,258055,70.0
729919,180124,21.0
729946,310027,19.0
729893,267334,25.0
729893,8874,
729946,329278,20.0
729945,592889,21.0
729946,260029,23.0
729919,44354,22.0
729946,274004,20.0
729946,247136,23.0
729946,227561,20.0
729946,257063,20.0
729946,324020,24.0
729946,260581,19.0
729920,441395,18.0
729920,375495,20.0
729920,394990,23.0
729920,444319,18.0
729892,498562,24.0
729914,593782,26.0
729949,275998,18.0
729939,8038,
729906,255360,19.0
729906,334529,20.0
729949,444008,18.0
729906,255358,19.0
729906,430096,19.0
729906,384773,19.0
729964,510731,39.0
729883,456626,33.0
729953,591905,27.0
729953,594910,27.0
729953,593976,30.0
729953,525796,25.0
729953,594019,27.0
729953,586882,22.0
729953,594914,27.0
729953,9486,
729965,564357,22.0
729953,256326,1.0
729953,594015,27.0
729953,594911,30.0
729965,352962,23.0
729965,39690,22.0
729982,500536,37.0
730020,135021,21.0
730020,595387,21.0
730020,595383,22.0
730020,85744,21.0
730020,233546,22.0
730025,86827,25.0
730020,135023,21.0
730025,84254,25.0
730025,6229,
730025,84251,25.0
729998,120705,21.0
729998,185272,20.0
729998,185996,24.0
729998,184500,20.0
730004,184832,20.0
730004,186457,20.0
730004,110580,21.0
730004,134877,20.0
730025,49723,29.0
730004,210784,24.0
730025,6335,
729998,86469,21.0
730025,6159,
729998,192988,20.0
730004,183033,20.0
730004,189864,22.0
730004,183527,20.0
730004,184236,20.0
730004,174271,21.0
730004,184226,20.0
730025,277469,29.0
730004,340149,20.0
730004,169382,23.0
729998,241015,20.0
730012,25605,
730025,49720,27.0
730037,595909,32.0
730027,300015,25.0
730027,300014,25.0
730039,212220,24.0
730036,582975,29.0
730039,547731,23.0
730027,332605,24.0
730039,289481,24.0
730041,89088,21.0
730039,321169,24.0
730027,48315,26.0
730039,264271,25.0
730041,255453,23.0
730039,178953,24.0
730027,561931,29.0
730039,264268,24.0
730027,96797,26.0
730041,120749,20.0
730041,89113,21.0
730041,57914,25.0
730041,111817,24.0
730041,225553,2.0
730038,128739,21.0
730038,111125,20.0
730038,111663,20.0
730038,182914,20.0
730038,111698,20.0
730038,111788,20.0
730038,111658,21.0
730038,245783,20.0
730038,182913,20.0
730041,193265,20.0
730038,117802,23.0
730038,193263,20.0
730073,117423,21.0
730073,184798,21.0
730073,89642,21.0
730073,133777,21.0
730073,95062,21.0
730073,141094,24.0
730087,579903,22.0
730087,115580,19.0
730087,596007,19.0
730049,41917,25.0
730087,211144,23.0
730049,331596,23.0
730087,327020,19.0
730049,71689,22.0
730087,331480,24.0
730049,227919,21.0
730049,71768,21.0
730087,369926,19.0
730049,73483,21.0
730049,45394,25.0
730049,195531,21.0
730087,579913,22.0
730098,330040,19.0
730098,330031,33.0
730098,333298,19.0
730098,330050,19.0
730075,593935,27.0
730098,210238,21.0
730098,310025,19.0
730107,217677,22.0
730107,225907,20.0
730107,558544,21.0
730098,330551,20.0
730107,225882,20.0
730076,548324,42.0
730065,220348,25.0
730079,211436,28.0
730042,97304,25.0
730042,319952,23.0
730042,82735,26.0
730042,120852,25.0
730118,318614,26.0
730118,168131,25.0
730118,314395,26.0
730118,595653,25.0
730118,595040,27.0
730118,593765,26.0
730118,595655,23.0
730118,176555,25.0
730118,595004,27.0
730113,103516,21.0
730118,595672,24.0
730134,211576,21.0
730134,217785,20.0
730134,58202,21.0
730134,200290,20.0
730134,71097,21.0
730134,148269,21.0
730157,178284,24.0
730157,374605,18.0
730157,443976,19.0
730157,285323,18.0
730157,241889,19.0
730149,569571,22.0
730157,435588,23.0
730157,347065,19.0
730157,192775,24.0
730149,596031,24.0
730149,596029,32.0
730149,596036,28.0
730157,444037,18.0
730149,596038,25.0
730149,569599,29.0
730178,577468,19.0
730169,584471,18.0
730178,529492,19.0
730178,444043,18.0
730157,223168,22.0
730178,564255,18.0
730149,596028,22.0
730157,279853,18.0
730149,596044,22.0
730157,443982,27.0
730149,596076,27.0
730157,424798,18.0
730169,436610,18.0
730169,453311,28.0
730136,6662,
730149,596126,21.0
730149,596034,25.0
730136,8051,
730149,596032,27.0
730136,8052,
730169,243980,24.0
730136,17812,
730169,426694,18.0
730169,241859,18.0
730136,6666,
730149,596045,27.0
730136,38572,24.0
730149,596066,26.0
730136,34887,24.0
730169,451907,18.0
730201,328886,19.0
730201,329593,16.0
730201,243882,24.0
730201,278513,19.0
730201,332645,19.0
730191,80918,21.0
730201,278521,20.0
730201,278585,25.0
730201,310952,20.0
730186,411621,20.0
730186,359000,19.0
730186,99316,17.0
730167,536376,22.0
730164,39896,26.0
730167,596139,22.0
730186,217809,20.0
730167,416724,22.0
730167,555297,22.0
730164,385367,20.0
730186,413669,20.0
730167,329366,22.0
730186,349666,19.0
730167,350000,22.0
730186,490607,18.0
730167,541385,22.0
730167,538460,22.0
730167,536359,22.0
730164,333411,22.0
730164,339429,18.0
730124,178815,23.0
730176,7176,
730176,32135,24.0
730176,184373,25.0
730176,311438,24.0
730176,402770,23.0
730176,440972,23.0
730124,579855,20.0
730174,45064,22.0
730174,69572,21.0
730233,385556,25.0
730174,73777,21.0
730234,361070,25.0
730174,57312,25.0
730234,342906,20.0
730233,594252,18.0
730209,90785,21.0
730234,497683,26.0
730233,539598,18.0
730209,115906,21.0
730209,189357,20.0
730233,594104,18.0
730233,565966,18.0
730209,192585,20.0
730234,233322,25.0
730209,252902,20.0
730233,596093,24.0
730124,228478,20.0
730234,595761,25.0
730199,121955,22.0
730233,595619,18.0
730199,555157,22.0
730233,596169,19.0
730199,555134,24.0
730199,390298,22.0
730234,595750,28.0
730199,555136,22.0
730199,107259,22.0
730209,248616,21.0
730209,252801,20.0
730199,561596,22.0
730199,561600,22.0
730234,476725,25.0
730199,478504,22.0
730199,438097,22.0
730199,561614,22.0
730209,179986,20.0
730199,55287,22.0
730174,71250,23.0
730227,331525,19.0
730174,45014,21.0
730174,72886,21.0
730227,186094,23.0
730174,24298,
730174,45396,24.0
730227,391329,20.0
730227,398187,19.0
730234,476731,26.0
730231,349646,19.0
730227,487608,21.0
730174,85015,21.0
730171,595412,29.0
730174,71057,21.0
730227,410637,21.0
730231,188339,21.0
730227,138643,20.0
730231,383242,24.0
730231,439152,19.0
730231,217002,21.0
730231,358996,19.0
730231,595960,19.0
730231,349648,19.0
730227,203690,20.0
730231,245658,23.0
730227,439039,19.0
730231,439052,20.0
730198,85594,21.0
730198,209319,22.0
730198,161821,24.0
730198,270146,29.0
730046,312345,19.0
730261,195676,20.0
730198,72919,21.0
730261,345578,19.0
730198,196701,20.0
730198,107517,20.0
730261,349645,19.0
730198,86445,20.0
730198,126664,21.0
730261,394134,24.0
730261,332584,19.0
730046,596133,21.0
730261,582876,21.0
730198,141498,21.0
730046,596122,21.0
730046,177110,25.0
730223,342949,19.0
730223,342646,19.0
730223,209660,25.0
730223,357073,19.0
730046,292154,22.0
730223,260637,19.0
730223,333307,19.0
730223,331541,19.0
730256,6395,
730223,331119,19.0
730256,92558,24.0
730223,328891,20.0
730256,63591,24.0
730256,87646,24.0
730256,6338,24.0
730223,333377,19.0
730256,79578,24.0
730267,314217,24.0
730267,359384,25.0
730267,321128,24.0
730267,432205,22.0
730260,252453,26.0
730256,92560,25.0
730244,263551,19.0
730244,349641,19.0
730244,344420,19.0
730244,263215,19.0
730244,235233,20.0
730244,218033,21.0
730273,184695,20.0
730232,560237,28.0
730232,596180,30.0
730273,196520,21.0
730232,143033,28.0
730266,163107,34.0
730236,269947,20.0
730273,184574,23.0
730232,161551,28.0
730236,229833,30.0
730273,184854,11.0
730236,358937,20.0
730232,237793,30.0
730236,387046,19.0
730273,120747,20.0
730232,478903,34.0
730236,585502,21.0
730273,28343,
730232,83316,26.0
730236,346347,20.0
730232,277248,29.0
730281,21597,
730281,17760,
730298,77262,22.0
730281,20531,
730281,20957,
730281,25307,
730281,10358,
730281,116611,25.0
730298,344890,20.0
730298,91119,23.0
730298,205233,24.0
730291,173109,23.0
730298,393855,24.0
730298,83502,23.0
730298,76701,22.0
730287,7614,
730274,430106,18.0
730274,595913,18.0
730287,8083,
730274,587067,20.0
730318,280024,19.0
730274,587041,18.0
730318,596226,18.0
730318,340767,20.0
730287,20049,
730287,8086,
730325,328817,25.0
730325,339507,19.0
730325,152017,21.0
730325,256420,19.0
730325,335916,19.0
730274,596255,20.0
730325,328848,22.0
730287,9137,
730276,183141,23.0
730276,60332,26.0
730276,90539,24.0
730276,479782,24.0
730287,8026,
730276,350494,25.0
730287,6515,
730276,238385,23.0
730335,410551,21.0
730335,413244,22.0
730287,8028,
730335,410492,19.0
730070,187990,26.0
730274,596253,18.0
730335,71096,26.0
730335,71093,21.0
730070,14509,
730335,86047,21.0
730070,142911,26.0
730335,455772,22.0
730274,596259,17.0
730276,179495,23.0
730276,316063,24.0
730070,221885,34.0
730276,350484,25.0
730070,142912,26.0
730303,255291,19.0
730070,142913,26.0
730276,322466,24.0
730303,255232,21.0
730303,328869,19.0
730276,373557,23.0
730303,257063,20.0
730303,279405,20.0
730303,260029,23.0
730303,274004,20.0
730303,310027,19.0
730070,175989,24.0
730328,75705,21.0
730070,596209,30.0
730303,258055,70.0
730306,83448,22.0
730306,550589,23.0
730306,26267,
730070,5951,
730328,133774,21.0
730328,181038,22.0
730328,233369,21.0
730306,90249,22.0
730306,105002,22.0
730328,126608,22.0
730328,127654,21.0
730294,328830,19.0
730294,234281,20.0
730294,328921,19.0
730306,594603,21.0
730294,328832,19.0
730317,595600,0.0
730294,230186,28.0
730294,83751,19.0
730294,249646,19.0
730294,141093,19.0
730294,183197,20.0
730317,394346,26.0
730294,134958,19.0
730317,251990,27.0
730317,596230,41.0
730347,97363,29.0
730347,595691,29.0
730347,595685,32.0
730347,72914,30.0
730319,113136,25.0
730347,595644,32.0
730347,66678,24.0
730347,56301,28.0
730399,584116,18.0
730399,583184,18.0
730361,383089,22.0
730399,330729,20.0
730361,306011,20.0
730399,584046,19.0
730361,367170,18.0
730378,290350,19.0
730361,258082,20.0
730378,331387,20.0
730378,185648,20.0
730378,473682,25.0
730361,375465,19.0
730359,188803,22.0
730378,350922,19.0
730359,398890,21.0
730361,159880,24.0
730399,593483,18.0
730359,79357,21.0
730399,584041,21.0
730399,387495,19.0
730359,79247,21.0
730341,278574,24.0
730399,596299,18.0
730341,227684,25.0
730359,113404,21.0
730341,7861,
730341,165988,25.0
730341,437246,25.0
730341,269149,25.0
730341,142671,25.0
730391,440309,19.0
730391,427674,20.0
730391,430211,20.0
730391,431477,19.0
730355,316295,22.0
730355,45169,22.0
730355,96716,22.0
730401,342616,19.0
730401,328857,19.0
730355,57666,27.0
730401,285905,20.0
730355,420253,23.0
730401,336092,27.0
730401,336098,19.0
730401,330010,19.0
730355,98008,23.0
730355,50842,24.0
730355,33589,22.0
730425,444130,18.0
730425,587562,18.0
730355,30972,22.0
730372,338463,25.0
730425,569212,17.0
730426,585681,19.0
730372,108499,21.0
730425,289038,19.0
730372,108497,21.0
730425,587556,20.0
730407,93253,23.0
730372,108506,22.0
730407,28366,
730372,108498,22.0
730383,42225,23.0
730383,3974,
730407,596323,24.0
730383,7714,
730408,384773,19.0
730383,9025,
730383,6154,
730414,129411,28.0
730408,430096,19.0
730408,255358,19.0
730408,334529,20.0
730408,255360,19.0
730383,7760,
730414,144621,27.0
730383,9100,
730383,326966,23.0
730414,483448,24.0
730414,595710,3.0
730383,7781,
730414,595704,28.0
730387,23194,
730383,7435,
730414,596362,28.0
730407,596321,22.0
730387,580151,25.0
730413,24837,21.0
730413,75965,21.0
730387,596309,25.0
730413,45027,21.0
730413,34022,21.0
730413,56091,21.0
730400,471894,23.0
730413,45354,21.0
